"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2020","2,073.60","2,076.70","2,090.95","2,057.80","","-0.20%"
"01/09/2020","2,077.85","2,064.55","2,112.95","2,016.95","","0.62%"
"01/08/2020","2,065.05","2,011.50","2,068.20","1,990.50","","2.61%"
"01/07/2020","2,012.55","1,997.60","2,024.40","1,981.30","","0.75%"
"01/06/2020","1,997.60","1,971.15","1,998.90","1,969.80","","1.34%"
"01/05/2020","1,971.10","1,953.70","1,983.30","1,953.70","","0.70%"
"01/03/2020","1,957.40","1,931.60","1,957.80","1,927.30","","1.35%"
"01/02/2020","1,931.30","1,914.50","1,934.70","1,908.25","","0.88%"
"01/01/2020","1,914.50","1,911.15","1,914.80","1,910.95","","0.13%"
"12/31/2019","1,912.10","1,879.10","1,913.80","1,876.30","","1.78%"
"12/30/2019","1,878.70","1,877.50","1,885.20","1,872.30","","0.06%"
"12/29/2019","1,877.50","1,875.70","1,880.50","1,875.70","","0.13%"
"12/27/2019","1,875.10","1,869.50","1,882.20","1,860.10","","0.30%"
"12/26/2019","1,869.45","1,850.95","1,870.60","1,847.45","","1.00%"
"12/25/2019","1,851.00","1,853.40","1,853.40","1,849.85","","0.10%"
"12/24/2019","1,849.10","1,834.75","1,863.30","1,829.75","","0.74%"
"12/23/2019","1,835.45","1,803.90","1,855.45","1,800.15","","1.75%"
"12/22/2019","1,803.90","1,826.25","1,826.25","1,785.30","","-1.01%"
"12/20/2019","1,822.30","1,908.55","1,918.60","1,801.85","","-4.52%"
"12/19/2019","1,908.50","1,894.90","1,911.85","1,887.65","","0.71%"
"12/18/2019","1,895.10","1,910.90","1,928.05","1,890.20","","-0.82%"
"12/17/2019","1,910.85","1,956.15","1,974.50","1,905.30","","-2.31%"
"12/16/2019","1,956.10","1,917.15","1,968.25","1,913.10","","2.03%"
"12/15/2019","1,917.20","1,904.30","1,918.00","1,904.30","","0.48%"
"12/13/2019","1,908.10","1,930.60","1,958.30","1,886.90","","-1.16%"
