,date,year,gold,agnico,coal,copper,dax,dji,djt,eur,gbp,nasdaq,newmont,n_gas,oil,palladium,platinum,rgold,rio,silver,snp
149,2016-07-25,2016,1316.28,51.29,61.25,26.19,333.37,18493.06,7892.95,1.1,1.31,5097.63,40.13,2.75,43.13,687.25,1088.0,77.58,31.07,19.52,2168.48
150,2016-07-26,2016,1319.18,52.72,61.05,26.55,332.94,18473.75,7980.3,1.1,1.31,5110.05,41.13,2.71,42.92,689.6,1097.15,80.28,32.39,19.64,2169.18
151,2016-07-27,2016,1339.68,54.66,61.2,26.44,337.44,18472.17,7861.45,1.11,1.32,5139.81,42.32,2.67,41.92,705.8,1139.1,82.14,32.82,20.29,2166.58
152,2016-07-28,2016,1336.27,56.54,61.25,26.04,339.48,18456.35,7864.13,1.11,1.32,5154.98,42.67,2.87,41.14,697.52,1138.25,82.14,32.84,20.17,2170.06
153,2016-07-29,2016,1351.05,58.14,61.15,25.99,341.0,18432.24,7846.41,1.12,1.32,5162.13,44.0,2.88,41.6,711.35,1153.65,84.54,32.82,20.34,2173.6
154,2016-08-01,2016,1353.04,58.89,67.7,25.42,342.78,18404.51,7815.65,1.12,1.32,5184.2,44.16,2.77,40.06,718.33,1162.95,85.92,32.68,20.46,2170.84
155,2016-08-02,2016,1363.18,59.38,67.6,25.85,337.75,18313.77,7648.44,1.12,1.34,5137.73,45.86,2.73,39.51,713.35,1170.25,85.24,32.79,20.63,2157.03
156,2016-08-03,2016,1356.39,59.32,67.3,26.65,344.94,18355.0,7711.36,1.11,1.33,5159.74,45.02,2.84,40.83,713.03,1168.15,85.44,33.02,20.43,2163.79
157,2016-08-04,2016,1360.31,59.77,65.0,26.63,345.08,18352.05,7720.01,1.11,1.31,5166.25,44.91,2.83,41.93,704.75,1161.55,85.05,32.46,20.34,2164.25
158,2016-08-05,2016,1336.49,57.92,65.0,26.22,348.9,18543.53,7866.57,1.11,1.31,5221.12,44.43,2.77,41.8,696.9,1150.6,83.44,32.74,19.72,2182.87
159,2016-08-08,2016,1336.04,57.25,67.25,25.98,350.89,18529.29,7869.31,1.11,1.3,5213.14,44.65,2.75,43.02,690.5,1154.95,84.36,33.27,19.75,2180.89
160,2016-08-09,2016,1341.99,58.36,67.0,25.97,358.52,18533.05,7836.78,1.11,1.3,5225.48,45.0,2.62,42.77,696.65,1160.85,84.96,32.87,19.92,2181.74
161,2016-08-09,2016,1341.99,58.36,67.0,25.96,358.52,18533.05,7836.78,1.11,1.3,5225.48,45.0,2.62,42.77,696.65,1160.85,84.96,32.87,19.92,2181.74
162,2016-08-10,2016,1347.53,59.1,66.3,25.97,356.59,18495.66,7802.92,1.12,1.3,5204.58,45.57,2.56,41.71,729.2,1181.7,86.02,32.47,20.19,2175.49
163,2016-08-10,2016,1347.53,59.1,66.3,25.97,356.59,18495.66,7802.92,1.12,1.3,5204.58,45.57,2.56,41.71,729.2,1181.7,86.02,32.07,20.19,2175.49
164,2016-08-11,2016,1339.66,58.59,67.85,26.02,358.16,18613.52,7846.65,1.11,1.3,5228.4,45.43,2.55,43.49,693.4,1153.55,84.57,32.46,20.03,2185.79
165,2016-08-12,2016,1336.24,58.46,68.3,26.09,360.38,18576.47,7807.18,1.12,1.29,5232.89,45.17,2.59,44.49,693.2,1128.55,83.26,31.08,19.71,2184.05
166,2016-08-15,2016,1341.38,58.12,67.6,26.2,358.4,18636.05,7852.56,1.12,1.29,5262.02,44.92,2.59,45.74,694.75,1118.35,83.41,31.73,19.85,2190.15
167,2016-08-16,2016,1347.52,58.16,67.6,26.14,354.21,18552.02,7850.79,1.13,1.3,5227.11,44.29,2.62,46.58,707.25,1126.35,83.29,32.4,19.85,2178.15
168,2016-08-17,2016,1352.2,57.3,68.1,26.24,349.82,18573.94,7882.47,1.13,1.3,5228.66,44.0,2.62,46.79,693.75,1129.2,83.13,32.22,19.76,2182.22
169,2016-08-18,2016,1350.14,57.74,67.05,26.39,354.78,18597.7,7922.06,1.14,1.32,5240.15,44.43,2.67,48.22,715.85,1131.4,84.36,32.63,19.71,2187.02
170,2016-08-19,2016,1341.48,56.14,67.55,26.01,353.12,18552.57,7930.35,1.13,1.31,5238.38,44.17,2.58,48.52,712.4,1118.75,83.25,32.06,19.3,2183.87
171,2016-08-22,2016,1337.82,56.25,68.15,26.3,353.25,18529.42,7894.77,1.13,1.31,5244.6,43.32,2.68,47.05,692.08,1107.35,83.11,31.61,18.89,2182.64
172,2016-08-23,2016,1337.92,55.93,67.1,26.29,357.42,18547.3,7923.4,1.13,1.32,5260.08,43.15,2.76,48.1,702.7,1110.1,82.73,32.13,18.87,2186.9
173,2016-08-24,2016,1326.22,51.99,67.0,25.73,363.06,18481.48,7918.65,1.13,1.32,5217.69,39.85,2.8,46.77,687.65,1084.4,75.76,31.5,18.58,2175.44
174,2016-08-25,2016,1322.26,52.47,67.45,26.01,358.1,18448.41,7868.03,1.13,1.32,5212.2,40.16,2.85,47.33,688.8,1077.15,75.73,31.82,18.55,2172.47
175,2016-08-26,2016,1320.83,52.42,67.15,26.13,357.86,18395.4,7824.54,1.12,1.31,5218.92,39.93,2.87,47.64,695.45,1076.15,75.9,31.54,18.65,2169.04
176,2016-08-29,2016,1324.0,53.3,66.95,26.25,357.56,18502.99,7860.3,1.12,1.31,5232.33,40.91,2.85,46.98,700.95,1083.3,76.96,31.69,18.88,2180.38
177,2016-08-30,2016,1312.46,50.83,68.0,25.99,359.52,18454.3,7910.12,1.11,1.31,5222.99,38.6,2.83,46.35,681.45,1060.8,73.62,30.6,18.65,2176.12
178,2016-08-31,2016,1309.91,50.65,68.75,25.82,357.52,18400.88,7878.69,1.12,1.31,5213.22,38.24,2.89,44.7,671.3,1055.95,73.32,30.17,18.71,2170.95
179,2016-09-01,2016,1314.58,52.09,69.05,25.88,359.2,18419.3,7917.56,1.12,1.33,5227.21,39.43,2.79,43.16,663.1,1052.2,75.78,30.78,18.92,2170.86
180,2016-09-02,2016,1325.01,53.57,69.15,26.1,363.19,18491.96,7946.79,1.12,1.33,5249.9,40.52,2.79,44.44,674.8,1066.4,77.94,31.13,19.57,2179.98
181,2016-09-05,2016,1327.34,54.72,69.85,26.25,363.74,18515.04,7949.59,1.11,1.33,5262.91,41.26,2.75,45.07,679.65,1074.45,80.22,31.35,19.55,2183.23
182,2016-09-06,2016,1349.31,55.87,70.75,26.4,363.73,18538.12,7952.4,1.13,1.34,5275.91,42.0,2.72,44.83,702.2,1102.2,82.49,31.58,20.01,2186.48
183,2016-09-07,2016,1345.3,56.12,69.8,25.96,363.6,18526.14,8057.6,1.12,1.33,5283.93,42.09,2.68,45.5,689.55,1092.45,82.18,31.04,19.82,2186.16
184,2016-09-08,2016,1337.31,54.54,69.6,26.04,364.38,18479.91,8076.6,1.13,1.33,5259.48,41.59,2.81,47.62,689.3,1088.25,80.25,31.47,19.58,2181.3
185,2016-09-09,2016,1328.14,50.97,69.7,25.26,356.8,18085.45,7822.59,1.12,1.33,5125.91,39.3,2.8,45.88,681.2,1064.8,76.06,30.74,19.06,2127.81
186,2016-09-12,2016,1329.77,52.74,70.0,25.84,353.42,18325.07,7925.9,1.12,1.33,5211.89,40.36,2.92,46.29,658.55,1060.05,78.77,31.12,19.18,2159.04
187,2016-09-13,2016,1321.12,51.29,70.15,25.2,352.18,18066.75,7771.91,1.12,1.32,5155.25,39.69,2.91,44.9,657.95,1039.85,75.95,29.8,18.95,2127.02
188,2016-09-13,2016,1321.12,51.29,70.15,25.2,352.18,18066.75,7771.91,1.12,1.32,5155.25,39.02,2.91,44.9,657.95,1039.85,75.95,29.8,18.95,2127.02
189,2016-09-14,2016,1323.29,51.05,70.15,25.34,348.09,18034.77,7755.4,1.12,1.32,5173.77,38.6,2.89,43.58,658.15,1039.6,75.86,30.32,18.99,2125.77
190,2016-09-15,2016,1316.73,51.67,70.95,25.41,349.29,18212.48,7800.36,1.12,1.32,5249.69,39.2,2.93,43.91,658.35,1034.4,76.13,30.49,18.99,2147.26
191,2016-09-16,2016,1310.03,51.44,71.15,25.33,345.27,18123.8,7770.33,1.12,1.3,5244.57,38.26,2.95,43.03,674.05,1017.6,75.56,29.9,18.79,2139.16
192,2016-09-19,2016,1314.34,52.13,71.25,25.5,349.78,18120.17,7792.38,1.12,1.3,5235.03,38.43,2.93,43.3,688.05,1023.6,77.01,30.8,19.22,2139.12
193,2016-09-20,2016,1316.02,52.28,71.65,25.61,348.78,18129.96,7793.23,1.12,1.3,5241.35,38.15,3.05,43.44,685.3,1033.9,77.68,30.91,19.28,2139.76
194,2016-09-21,2016,1333.57,56.03,72.65,26.16,347.89,18293.7,7931.32,1.12,1.3,5295.18,41.03,3.06,45.34,685.75,1054.25,85.19,32.04,19.85,2163.12
195,2016-09-22,2016,1337.32,56.55,71.5,26.27,353.94,18392.46,7963.12,1.12,1.31,5339.52,40.77,2.99,46.32,702.2,1058.25,84.09,32.52,19.88,2177.18
196,2016-09-23,2016,1337.67,54.33,71.95,25.96,355.31,18261.45,7936.99,1.12,1.3,5305.75,39.56,2.96,44.48,707.9,1057.1,81.42,32.41,19.68,2164.69
197,2016-09-26,2016,1337.47,54.14,71.8,25.77,347.49,18094.83,7914.69,1.13,1.3,5257.49,39.26,3.0,45.93,697.65,1044.45,80.07,32.17,19.44,2146.1
198,2016-09-27,2016,1326.7,54.05,71.9,25.72,347.43,18228.3,7981.09,1.12,1.3,5305.71,38.48,3.0,44.67,702.65,1031.65,78.1,32.23,19.16,2159.93
199,2016-09-28,2016,1323.68,55.0,72.6,26.68,348.58,18339.24,8004.94,1.12,1.3,5318.55,39.21,2.95,47.05,716.0,1040.6,79.65,33.74,19.24,2171.37
200,2016-09-29,2016,1322.25,55.15,72.15,26.43,346.03,18143.45,7984.86,1.12,1.3,5269.15,39.05,2.96,47.83,720.95,1032.35,78.82,33.7,19.11,2151.13
201,2016-09-30,2016,1315.79,54.18,72.2,26.3,348.87,18308.15,8078.79,1.12,1.3,5312.0,39.29,2.91,48.24,722.95,1032.8,77.43,33.4,19.17,2168.27
202,2016-10-03,2016,1312.04,52.77,81.1,26.34,348.68,18253.85,8099.38,1.12,1.28,5300.87,38.1,2.92,48.81,713.6,1010.6,75.49,33.56,18.86,2161.2
203,2016-10-04,2016,1268.57,47.46,83.15,26.01,348.49,18168.45,8074.89,1.12,1.27,5289.66,34.25,2.96,48.69,704.2,990.9,68.64,33.1,17.8,2150.49
204,2016-10-05,2016,1269.31,46.76,83.6,26.62,346.26,18281.03,8128.01,1.12,1.27,5316.02,34.59,3.04,49.83,677.45,985.6,68.87,33.72,17.79,2159.73
205,2016-10-06,2016,1255.73,45.63,84.8,26.31,344.01,18268.5,8128.19,1.12,1.26,5306.85,34.05,3.05,50.44,668.05,971.85,65.59,33.18,17.3,2160.77
206,2016-10-07,2016,1257.0,44.95,84.45,26.22,338.65,18240.49,8056.86,1.12,1.24,5292.4,33.97,3.19,49.81,669.4,970.75,66.12,33.16,17.55,2153.74
207,2016-10-10,2016,1258.67,44.94,84.05,26.75,341.77,18329.04,8137.09,1.11,1.24,5328.67,34.06,3.28,51.35,670.45,969.0,66.63,33.71,17.66,2163.66
208,2016-10-11,2016,1254.68,44.72,84.4,26.18,346.81,18128.66,8086.59,1.11,1.21,5246.79,33.85,3.24,50.79,650.05,949.25,65.09,32.58,17.52,2136.73
209,2016-10-12,2016,1254.16,46.09,86.0,26.66,349.2,18144.2,8054.98,1.1,1.22,5239.02,34.52,3.21,50.18,650.95,943.5,66.27,32.81,17.49,2139.18
210,2016-10-13,2016,1257.34,46.31,88.0,26.27,344.99,18098.94,8055.34,1.11,1.23,5213.33,34.81,3.34,50.44,638.7,937.05,66.99,31.81,17.49,2132.55
211,2016-10-14,2016,1250.84,45.66,89.45,26.01,349.79,18138.38,8039.29,1.1,1.22,5214.16,34.23,3.28,50.35,650.15,937.25,65.96,31.77,17.42,2132.98
212,2016-10-17,2016,1255.98,46.17,90.95,26.43,348.0,18086.4,8009.53,1.1,1.22,5199.82,35.03,3.24,49.94,639.65,939.0,66.9,31.81,17.48,2126.5
213,2016-10-18,2016,1263.39,48.01,92.7,26.63,351.75,18161.94,8008.56,1.1,1.23,5243.84,36.17,3.26,50.29,641.3,946.5,68.87,32.55,17.65,2139.6
214,2016-10-19,2016,1270.07,49.49,91.4,27.4,353.29,18202.62,8064.72,1.1,1.23,5246.41,36.98,3.17,51.6,637.4,946.45,69.79,32.62,17.72,2144.29
215,2016-10-20,2016,1265.3,49.17,91.3,27.74,358.71,18162.35,8036.34,1.09,1.23,5241.83,37.01,3.14,50.43,634.7,933.7,69.97,32.42,17.5,2141.34
216,2016-10-21,2016,1266.68,49.05,92.8,27.4,358.63,18145.71,8026.65,1.09,1.22,5257.4,36.35,2.99,50.85,622.65,935.0,68.35,32.87,17.89,2141.16
217,2016-10-24,2016,1263.6,48.29,92.8,27.7,361.15,18223.03,8056.44,1.09,1.22,5309.83,35.84,2.83,50.52,632.6,941.85,67.2,33.12,17.58,2151.33
218,2016-10-25,2016,1274.54,49.59,93.2,28.04,363.23,18169.27,8019.16,1.09,1.22,5283.4,36.59,2.77,49.96,636.7,961.95,69.26,34.12,17.76,2143.16
219,2016-10-26,2016,1266.8,48.4,93.55,28.07,365.23,18199.33,7967.02,1.09,1.22,5250.27,36.18,2.73,49.18,622.75,961.85,68.14,34.21,17.64,2139.43
220,2016-10-27,2016,1269.71,48.77,94.1,28.16,364.02,18169.68,8014.96,1.09,1.22,5215.97,34.79,2.76,49.72,615.05,967.25,66.58,34.24,17.64,2133.04
221,2016-10-28,2016,1276.3,49.4,93.95,27.81,365.31,18161.19,8018.55,1.1,1.22,5190.1,35.38,3.1,48.7,618.15,981.75,66.06,34.53,17.77,2126.41
222,2016-10-31,2016,1276.28,50.8,108.6,28.39,364.27,18142.42,8058.02,1.1,1.22,5189.14,37.04,3.03,46.86,619.9,981.7,68.82,34.85,17.87,2126.15
223,2016-11-01,2016,1287.96,51.62,114.75,27.78,361.9,18037.1,8008.38,1.11,1.22,5153.58,37.95,2.9,46.67,636.05,992.95,69.67,34.68,18.37,2111.72
224,2016-11-02,2016,1298.4,51.22,112.35,26.81,359.08,17959.64,8025.8,1.11,1.23,5105.57,37.18,2.79,45.34,636.4,994.65,69.09,34.45,18.55,2097.94
225,2016-11-03,2016,1302.21,51.87,106.5,26.77,361.64,17930.67,8053.09,1.11,1.25,5058.41,37.75,2.77,44.66,619.45,998.1,74.4,34.56,18.37,2088.66
226,2016-11-04,2016,1304.65,51.68,108.65,27.33,359.82,17888.28,8075.14,1.11,1.25,5046.37,37.8,2.77,44.07,626.65,1000.4,75.82,33.93,18.42,2085.18
227,2016-11-07,2016,1282.77,49.59,111.95,27.64,366.79,18259.6,8330.36,1.1,1.24,5166.17,36.49,2.82,44.89,658.2,1002.35,75.46,35.28,18.24,2131.52
228,2016-11-07,2016,1282.77,49.59,111.95,27.96,366.79,18259.6,8330.36,1.1,1.24,5166.17,36.49,2.82,44.89,658.2,1002.35,75.46,35.28,18.24,2131.52
229,2016-11-08,2016,1273.42,49.7,112.1,28.79,370.5,18332.74,8328.29,1.1,1.24,5193.49,36.06,2.63,44.98,667.3,1003.2,74.92,35.72,18.34,2139.56
230,2016-11-09,2016,1276.19,50.54,111.4,29.64,371.21,18589.69,8397.31,1.09,1.24,5251.07,37.04,2.69,45.27,685.1,996.1,76.47,38.24,18.42,2163.26
231,2016-11-10,2016,1260.8,46.55,111.4,33.72,370.86,18807.88,8556.6,1.09,1.26,5208.8,34.68,2.63,44.66,699.8,979.65,72.12,39.29,18.63,2167.48
232,2016-11-11,2016,1227.6,42.24,109.85,32.8,372.12,18847.66,8578.65,1.09,1.26,5237.11,31.59,2.62,43.41,687.15,944.7,65.48,39.08,17.37,2164.45
233,2016-11-14,2016,1224.13,42.02,105.35,33.12,372.57,18868.69,8765.71,1.07,1.25,5218.4,32.6,2.75,43.32,698.7,936.35,66.38,39.65,16.95,2164.2
234,2016-11-15,2016,1226.81,44.23,106.45,32.35,376.91,18923.06,8814.5,1.07,1.25,5275.62,33.91,2.71,45.81,706.95,943.85,69.26,38.13,17.08,2180.39
235,2016-11-16,2016,1226.79,44.27,104.9,31.81,375.49,18868.14,8749.08,1.07,1.24,5294.58,33.76,2.76,45.57,720.15,944.75,69.48,37.36,17.0,2176.94
236,2016-11-17,2016,1214.56,42.78,106.25,31.68,378.44,18903.82,8791.23,1.06,1.24,5333.97,32.7,2.7,45.42,730.8,932.5,68.16,37.56,16.69,2187.12
237,2016-11-18,2016,1208.38,42.2,105.1,31.7,377.55,18867.93,8856.47,1.06,1.23,5321.51,32.69,2.84,45.69,729.45,923.4,68.11,36.55,16.58,2181.9
238,2016-11-21,2016,1216.53,43.19,105.1,31.99,377.5,18956.69,8897.34,1.06,1.25,5368.86,33.07,2.95,47.49,727.75,942.55,69.7,37.51,16.69,2198.18
239,2016-11-22,2016,1212.84,42.74,106.3,32.93,379.17,19023.87,8911.48,1.06,1.24,5386.35,33.2,2.98,48.03,745.6,941.95,70.5,39.0,16.68,2202.94
240,2016-11-23,2016,1189.64,39.84,103.3,33.43,377.87,19083.18,9000.04,1.06,1.24,5380.68,31.5,3.03,47.96,739.45,932.6,67.72,39.39,16.36,2204.72
241,2016-11-24,2016,1186.14,40.36,105.95,33.52,377.16,19117.66,9022.12,1.06,1.25,5389.8,31.71,3.04,47.98,733.78,918.3,67.83,39.37,16.37,2209.04
242,2016-11-25,2016,1184.09,40.88,103.75,33.6,378.1,19152.14,9044.21,1.06,1.25,5398.92,31.92,3.08,46.06,743.65,908.0,67.94,39.35,16.5,2213.35
243,2016-11-28,2016,1194.83,42.17,92.25,33.11,375.37,19097.9,8962.46,1.06,1.24,5368.81,33.45,3.23,47.08,758.8,927.85,70.91,39.45,16.69,2201.72
244,2016-11-29,2016,1188.88,41.95,88.5,32.32,376.93,19121.6,8943.58,1.06,1.25,5379.92,33.55,3.32,45.23,766.05,919.9,71.61,38.34,16.65,2204.66
245,2016-11-30,2016,1172.5,41.05,87.45,32.83,378.26,19123.58,8981.65,1.06,1.25,5323.68,32.44,3.35,49.44,773.45,910.65,69.64,37.91,16.51,2198.81
246,2016-12-01,2016,1173.37,40.11,87.7,33.03,374.18,19191.93,9037.2,1.07,1.26,5251.11,32.27,3.5,51.06,752.5,916.2,68.53,38.35,16.57,2191.08
247,2016-12-02,2016,1177.55,41.1,87.4,33.11,371.9,19170.42,9048.96,1.07,1.27,5255.65,33.58,3.44,51.68,746.3,929.9,70.72,39.02,16.74,2191.95
248,2016-12-05,2016,1170.18,40.91,86.8,33.84,376.04,19216.24,9081.61,1.08,1.27,5308.89,33.48,3.65,51.79,747.15,936.75,70.96,39.49,16.75,2204.71
249,2016-12-06,2016,1169.45,40.51,84.0,34.16,378.45,19251.78,9140.27,1.07,1.27,5333.0,33.25,3.64,50.93,735.35,936.3,69.73,39.25,16.73,2212.23
250,2016-12-06,2016,1169.45,40.51,84.0,34.16,378.45,19251.78,9140.27,1.07,1.27,5333.0,33.02,3.64,50.93,735.35,936.3,69.73,39.25,16.73,2212.23
251,2016-12-07,2016,1175.18,40.32,83.0,34.43,383.88,19549.62,9371.61,1.08,1.26,5393.76,33.62,3.6,49.77,733.55,943.65,69.39,41.53,17.16,2241.35
252,2016-12-08,2016,1170.56,40.43,84.0,34.84,389.24,19614.81,9421.08,1.06,1.26,5417.36,33.87,3.7,50.84,739.95,939.5,69.18,42.12,17.02,2246.19
253,2016-12-09,2016,1160.17,38.28,84.35,34.98,388.15,19756.85,9407.19,1.06,1.26,5444.5,32.79,3.75,51.5,735.95,916.1,67.02,41.15,16.87,2259.53
254,2016-12-12,2016,1163.2,38.92,85.7,34.54,388.83,19796.43,9322.64,1.06,1.27,5412.54,32.6,3.51,52.83,728.45,931.6,67.47,41.5,17.07,2256.96
255,2016-12-13,2016,1158.52,39.65,86.0,33.34,394.01,19911.21,9345.85,1.06,1.27,5463.83,33.87,3.47,52.98,731.5,934.75,69.29,40.83,16.91,2271.72
256,2016-12-14,2016,1142.93,37.87,87.55,33.18,392.97,19792.53,9218.36,1.05,1.26,5436.67,31.68,3.54,51.04,733.45,926.35,66.49,40.04,16.84,2253.28
257,2016-12-15,2016,1127.87,36.44,88.85,33.2,396.04,19852.24,9258.86,1.04,1.24,5456.85,30.91,3.43,50.9,706.6,900.1,62.47,39.25,16.0,2262.03
258,2016-12-16,2016,1134.92,37.34,86.5,32.4,398.83,19843.41,9167.49,1.05,1.25,5437.16,31.66,3.42,51.9,698.2,927.6,61.39,38.76,16.11,2258.07
259,2016-12-19,2016,1138.66,38.1,86.2,31.67,398.72,19883.06,9232.98,1.04,1.24,5457.44,31.78,3.39,52.12,679.65,919.25,62.0,38.18,15.99,2262.53
260,2016-12-20,2016,1131.99,37.76,87.0,32.41,398.51,19974.62,9309.67,1.04,1.24,5483.94,31.66,3.26,52.23,671.8,919.4,61.93,39.08,16.06,2270.76
261,2016-12-21,2016,1131.05,38.23,86.9,32.43,398.57,19941.96,9229.44,1.04,1.24,5471.43,31.55,3.54,52.49,661.05,915.15,62.59,38.88,15.95,2265.18
262,2016-12-22,2016,1128.77,38.12,86.75,32.02,399.74,19918.88,9159.64,1.04,1.23,5447.42,31.44,3.54,52.95,657.55,908.55,61.88,38.18,15.83,2260.96
263,2016-12-23,2016,1133.8,38.86,86.6,32.09,399.47,19933.81,9190.64,1.05,1.23,5462.69,32.46,3.66,53.02,657.25,893.1,62.29,38.12,15.75,2263.79
264,2016-12-26,2016,1133.36,39.41,86.6,32.18,399.89,19939.43,9194.94,1.05,1.23,5475.06,32.53,3.77,53.19,660.55,900.7,62.87,38.24,15.79,2266.34
265,2016-12-27,2016,1139.36,39.96,86.6,32.28,400.31,19945.04,9199.23,1.05,1.23,5487.44,32.59,3.76,53.9,674.75,908.25,63.45,38.35,15.96,2268.88
266,2016-12-28,2016,1142.31,40.5,87.65,32.25,398.56,19833.68,9088.49,1.04,1.22,5438.56,32.78,3.93,54.06,667.8,902.4,63.85,38.87,16.01,2249.92
267,2016-12-29,2016,1160.37,43.4,88.25,32.03,396.91,19819.78,9085.14,1.05,1.23,5432.09,35.27,3.8,53.77,676.55,907.85,66.7,38.9,16.2,2249.26
268,2016-12-30,2016,1152.07,42.0,88.4,31.94,396.97,19762.6,9043.9,1.05,1.23,5383.12,34.07,3.72,53.72,683.95,905.65,63.35,38.46,16.47,2238.83
270,2017-01-02,2017,1150.27,42.52,89.45,32.16,400.54,19822.18,9033.88,1.05,1.23,5406.1,34.35,3.5,54.03,684.95,906.6,63.99,38.71,15.97,2248.33
271,2017-01-03,2017,1157.25,43.05,90.5,32.38,401.09,19881.76,9023.86,1.04,1.22,5429.08,34.63,3.33,52.33,710.4,930.2,64.63,38.96,16.3,2257.83
272,2017-01-04,2017,1165.95,43.27,88.6,33.47,400.43,19942.16,9115.72,1.05,1.23,5477.0,34.96,3.27,53.26,739.0,947.75,64.96,39.21,16.48,2270.75
273,2017-01-05,2017,1181.03,45.56,85.7,33.49,406.08,19899.29,9051.76,1.06,1.24,5487.94,36.57,3.27,53.76,738.35,974.1,67.15,39.32,16.61,2269.0
274,2017-01-06,2017,1172.41,44.89,83.5,33.59,404.13,19963.8,9104.08,1.05,1.23,5521.06,35.42,3.28,53.99,758.55,972.85,65.51,38.39,16.49,2276.98
275,2017-01-09,2017,1182.68,44.13,82.05,33.3,398.43,19887.38,9022.83,1.06,1.22,5531.82,35.36,3.1,51.96,757.75,979.7,65.85,38.36,16.59,2268.9
276,2017-01-10,2017,1186.23,44.35,81.5,34.18,396.68,19855.53,9095.07,1.06,1.22,5551.82,35.08,3.28,50.82,765.9,979.3,66.99,41.0,16.77,2268.9
277,2017-01-11,2017,1193.52,45.55,82.15,33.73,399.24,19954.28,9186.32,1.06,1.22,5563.65,34.37,3.22,52.25,754.55,977.8,66.67,41.7,16.77,2275.32
278,2017-01-12,2017,1196.25,45.64,84.05,34.86,396.15,19891.0,9144.47,1.06,1.22,5547.49,34.47,3.39,53.01,766.0,980.8,66.57,42.13,16.8,2270.44
279,2017-01-13,2017,1197.4,46.05,83.5,35.35,399.09,19885.73,9202.34,1.06,1.22,5574.12,34.53,3.42,52.37,749.85,987.75,67.18,42.04,16.82,2274.64
280,2017-01-16,2017,1203.39,46.27,82.9,35.25,395.37,19856.25,9150.96,1.06,1.2,5556.43,34.84,3.48,52.52,746.17,985.7,67.78,42.25,16.82,2271.26
281,2017-01-17,2017,1215.32,46.49,84.55,35.15,396.19,19826.77,9099.58,1.07,1.24,5538.73,35.14,3.41,52.48,753.6,981.7,68.38,42.46,17.16,2267.89
282,2017-01-18,2017,1202.85,45.7,83.85,35.89,396.4,19804.72,9140.87,1.06,1.23,5555.65,35.26,3.3,51.08,751.6,966.2,68.12,43.33,17.06,2271.89
283,2017-01-19,2017,1203.69,45.2,83.45,35.85,398.05,19732.4,9163.96,1.07,1.23,5540.08,34.93,3.37,51.37,751.9,960.7,68.17,43.01,16.99,2263.69
284,2017-01-20,2017,1209.02,45.64,83.8,36.01,400.11,19827.25,9224.57,1.07,1.24,5555.33,35.04,3.2,52.42,789.8,981.8,68.78,42.93,17.07,2271.31
285,2017-01-23,2017,1217.42,47.11,83.65,36.72,398.47,19799.85,9138.19,1.08,1.25,5552.94,35.88,3.24,52.75,773.1,984.3,70.31,43.81,17.21,2265.2
286,2017-01-24,2017,1209.01,47.26,83.75,37.94,399.09,19912.71,9288.59,1.07,1.25,5600.96,36.04,3.28,53.18,796.8,997.2,71.69,45.7,17.09,2280.07
287,2017-01-25,2017,1201.23,45.86,83.7,38.64,406.7,20068.51,9421.01,1.07,1.26,5656.34,34.95,3.33,52.75,737.8,988.55,71.62,45.96,16.99,2298.37
288,2017-01-26,2017,1188.35,44.93,83.6,37.82,406.54,20100.91,9468.77,1.07,1.26,5655.18,34.19,3.38,53.78,725.45,980.5,69.58,44.86,16.79,2296.68
289,2017-01-27,2017,1191.44,45.92,83.75,38.44,407.14,20093.78,9444.28,1.07,1.26,5660.78,34.38,3.39,53.17,739.65,988.45,70.48,45.35,17.15,2294.69
290,2017-01-30,2017,1196.93,46.17,83.55,38.36,401.97,19971.13,9329.34,1.07,1.25,5613.71,34.97,3.23,52.63,739.55,992.1,69.7,44.39,17.15,2280.9
291,2017-01-31,2017,1211.75,47.7,83.0,38.36,395.53,19864.09,9191.98,1.08,1.26,5614.79,36.28,3.12,52.81,755.4,999.25,72.17,44.79,17.56,2278.87
292,2017-02-01,2017,1209.87,47.4,82.7,38.6,400.23,19890.94,9171.39,1.08,1.27,5642.65,35.87,3.17,53.88,764.0,1003.65,71.44,45.44,17.56,2279.55
293,2017-02-02,2017,1214.97,48.65,82.75,39.1,398.31,19884.91,9103.29,1.08,1.25,5636.2,36.68,3.19,53.54,760.35,999.9,70.83,44.61,17.44,2280.85
294,2017-02-03,2017,1220.24,49.21,83.0,38.44,398.93,20071.46,9241.56,1.08,1.25,5666.77,36.76,3.06,53.83,750.3,1006.85,69.94,42.67,17.51,2297.42
295,2017-02-06,2017,1233.48,50.34,81.3,37.87,396.21,20052.42,9231.82,1.08,1.25,5663.55,37.94,3.05,53.01,775.6,1016.85,71.6,42.78,17.72,2292.56
296,2017-02-07,2017,1232.13,50.08,80.4,37.95,395.57,20090.29,9213.36,1.07,1.25,5674.22,37.32,3.13,52.17,765.75,1007.75,70.92,43.02,17.67,2293.08
297,2017-02-08,2017,1239.99,50.86,79.4,38.7,394.22,20054.34,9245.89,1.07,1.25,5682.45,37.85,3.13,52.34,771.4,1017.75,71.36,42.94,17.76,2294.67
298,2017-02-09,2017,1227.16,50.2,79.75,37.42,399.34,20172.4,9331.17,1.07,1.25,5715.18,37.2,3.14,53.0,775.0,1015.2,70.04,43.14,17.66,2307.87
