"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2013","720.20","723.70","733.00","713.70","","-0.72%"
"01/17/2013","725.40","722.80","725.80","722.80","","0.36%"
"01/16/2013","722.80","712.00","727.80","705.80","","1.43%"
"01/15/2013","712.60","703.80","721.60","702.70","","1.26%"
"01/14/2013","703.70","704.60","709.80","696.40","","0.23%"
"01/11/2013","702.10","698.50","704.20","689.53","","0.50%"
"01/10/2013","698.60","686.50","705.20","686.20","","1.70%"
"01/09/2013","686.90","673.60","693.20","673.10","","1.96%"
"01/08/2013","673.70","672.90","679.20","664.70","","0.15%"
"01/07/2013","672.70","691.40","692.80","665.20","","-2.20%"
"01/04/2013","687.80","679.05","691.10","679.05","0.00K","-0.78%"
"01/03/2013","693.20","707.00","707.80","691.17","","-1.94%"
"01/02/2013","706.90","698.30","718.70","697.90","","1.32%"
"01/01/2013","697.70","702.80","702.80","697.50","","-0.98%"
"12/31/2012","704.60","697.30","707.00","696.10","","0.71%"
"12/28/2012","699.60","717.20","717.20","717.20","0.00K","-1.10%"
"12/27/2012","707.35","694.60","694.60","694.60","0.00K","2.31%"
"12/26/2012","691.40","691.35","691.35","691.35","0.00K","0.82%"
"12/24/2012","685.80","683.50","688.60","681.40","","0.66%"
"12/21/2012","681.30","681.00","681.00","680.70","0.00K","0.30%"
"12/20/2012","679.25","685.00","685.00","673.40","0.04K","-2.13%"
"12/19/2012","694.00","691.90","699.60","687.30","","0.60%"
"12/18/2012","689.85","693.00","693.00","692.65","0.00K","-1.05%"
"12/17/2012","697.20","700.05","700.05","700.05","0.01K","-0.88%"
"12/14/2012","703.40","692.40","705.00","690.80","","1.91%"
"12/13/2012","690.25","685.70","686.10","679.95","0.03K","-1.34%"
"12/12/2012","699.65","692.15","696.60","692.15","0.00K","0.63%"
"12/11/2012","695.30","700.00","700.00","693.75","0.01K","-1.13%"
"12/10/2012","703.25","700.00","700.00","700.00","0.00K","0.97%"
"12/07/2012","696.50","693.20","699.20","688.00","0.02K","0.14%"
