date,year,gold,silver,platinum,coal_monthly,n_gas,oil,euro,gb_pound,dowjones_industrial,dowjones_transport,nasdaq,snp,southern_copper,rio_tinto,royal_gold,newmont,agnico_mines
2014-09-03,2014,1269.37,19.19,8.67,71.53,3.85,95.54,1.32,1.65,17078.28,8496.93,4070.96,2000.72,32.64,53.72,74.22,26.31,36.37
2014-09-04,2014,1261.75,19.05,8.39,71.53,3.82,94.45,1.29,1.63,17069.58,8549.79,4066.13,1997.65,32.79,52.97,73.27,25.6,34.91
2014-09-05,2014,1268.93,19.2,8.46,71.53,3.79,93.29,1.3,1.63,17137.36,8601.8,4089.92,2007.71,32.92,52.96,73.48,25.97,34.94
2014-09-08,2014,1255.36,19.04,8.5,71.53,3.88,92.66,1.29,1.61,17111.42,8574.19,4095.47,2001.54,32.14,51.86,71.23,25.29,33.82
2014-09-09,2014,1255.4,19.06,8.38,71.53,3.98,92.75,1.29,1.61,17013.87,8514.67,4061.88,1988.44,31.95,52.13,72.29,25.54,34.38
2014-09-10,2014,1249.7,18.97,8.43,71.53,3.95,91.67,1.29,1.62,17068.71,8521.21,4094.97,1995.69,31.62,52.41,72.26,25.37,34.05
2014-09-11,2014,1240.82,18.71,8.37,71.53,3.82,92.83,1.29,1.63,17049.0,8555.61,4092.65,1997.45,31.98,52.48,73.22,25.59,34.42
2014-09-12,2014,1229.54,18.65,8.38,71.53,3.86,92.27,1.3,1.63,16987.51,8552.28,4069.23,1985.54,31.93,52.28,70.98,25.17,33.98
2014-09-15,2014,1233.46,18.68,8.34,71.53,3.93,92.92,1.29,1.62,17031.14,8521.15,4029.89,1984.13,31.85,52.66,70.57,25.02,34.23
2014-09-16,2014,1235.61,18.72,8.35,71.53,4.0,94.88,1.3,1.63,17131.97,8570.11,4067.27,1998.98,32.53,53.74,70.48,25.04,34.79
2014-09-17,2014,1223.37,18.55,8.21,71.53,4.01,94.42,1.29,1.63,17156.85,8652.0,4073.57,2001.57,32.2,52.81,69.5,24.67,33.87
2014-09-18,2014,1225.03,18.54,8.14,71.53,3.91,93.07,1.29,1.64,17265.99,8676.19,4103.08,2011.36,32.37,53.13,68.29,24.49,32.48
2014-09-19,2014,1215.89,17.83,8.04,71.53,3.84,92.41,1.28,1.63,17279.74,8633.83,4100.09,2010.4,31.6,51.68,66.19,24.21,31.07
2014-09-22,2014,1215.0,17.75,7.63,71.53,3.85,91.52,1.28,1.64,17172.68,8514.43,4061.23,1994.29,29.5,50.17,64.06,23.66,30.09
2014-09-23,2014,1223.35,17.8,7.61,71.53,3.82,91.56,1.28,1.64,17055.87,8445.07,4051.57,1982.77,29.74,50.93,65.38,23.99,30.58
2014-09-24,2014,1217.07,17.7,7.76,71.53,3.91,92.8,1.28,1.63,17210.06,8503.2,4094.31,1998.3,30.16,51.76,65.34,23.84,29.99
2014-09-25,2014,1221.53,17.53,7.44,71.53,3.97,92.53,1.27,1.63,16945.8,8384.74,4007.82,1965.99,29.65,50.61,66.08,23.91,30.17
2014-09-26,2014,1218.11,17.65,7.58,71.53,3.98,93.54,1.27,1.62,17113.15,8484.91,4053.72,1982.85,29.77,50.47,64.99,23.81,29.89
2014-09-29,2014,1215.94,17.5,7.43,71.53,4.15,94.57,1.27,1.62,17071.22,8498.08,4047.18,1977.8,29.85,49.37,64.94,23.48,29.7
2014-09-30,2014,1208.2,16.98,7.61,71.53,4.12,91.16,1.26,1.62,17042.9,8451.1,4049.45,1972.29,29.65,49.18,64.94,23.05,29.03
2014-10-01,2014,1213.79,17.18,7.37,68.98,4.02,90.73,1.26,1.62,16804.71,8239.28,3984.74,1946.16,29.34,48.63,65.38,23.01,29.26
2014-10-02,2014,1214.55,17.12,7.48,68.98,3.93,91.01,1.27,1.61,16801.05,8305.81,3985.87,1946.17,29.03,48.99,65.84,23.28,30.29
2014-10-03,2014,1191.55,16.85,7.39,68.98,4.04,89.74,1.25,1.6,17009.69,8481.99,4027.31,1967.9,28.96,47.17,64.55,22.7,28.05
2014-10-06,2014,1207.12,17.33,7.53,68.98,3.9,90.34,1.27,1.61,16991.91,8384.63,4016.27,1964.82,29.2,51.47,65.36,23.15,28.65
2014-10-07,2014,1208.95,17.19,7.81,68.98,3.96,88.85,1.27,1.61,16719.39,8175.31,3958.59,1935.1,28.63,49.38,63.53,22.55,27.97
2014-10-08,2014,1221.05,17.38,7.99,68.98,3.86,87.31,1.27,1.62,16994.22,8253.34,4041.12,1968.89,28.99,49.82,69.03,23.64,30.67
2014-10-09,2014,1224.27,17.37,7.85,68.98,3.84,85.77,1.27,1.61,16659.25,8054.06,3969.32,1928.21,28.18,48.95,67.35,22.45,29.51
2014-10-10,2014,1223.17,17.4,7.47,68.98,3.86,85.82,1.26,1.61,16544.1,7893.26,3870.86,1906.13,28.24,47.75,66.04,22.21,29.23
2014-10-13,2014,1235.85,17.49,7.76,68.98,3.92,85.74,1.28,1.61,16321.07,7717.69,3808.0,1874.74,28.11,49.62,67.32,22.52,29.98
2014-10-14,2014,1232.61,17.39,7.85,68.98,3.82,81.84,1.27,1.59,16315.19,7919.0,3810.45,1877.7,28.62,50.79,67.56,22.79,30.05
2014-10-15,2014,1241.98,17.47,7.47,68.98,3.8,81.78,1.28,1.6,16141.74,7937.48,3785.97,1862.49,28.71,50.15,67.87,22.7,30.83
2014-10-16,2014,1239.0,17.39,7.45,68.98,3.8,82.7,1.28,1.61,16117.24,8026.2,3765.28,1862.76,28.62,49.8,68.87,22.72,30.46
2014-10-17,2014,1238.31,17.28,7.56,68.98,3.77,82.75,1.28,1.61,16380.41,8147.84,3815.47,1886.76,28.82,49.93,66.39,22.4,28.72
2014-10-20,2014,1246.88,17.44,7.38,68.98,3.67,82.71,1.28,1.62,16399.67,8227.84,3870.08,1904.01,29.13,50.2,68.04,22.85,30.33
2014-10-21,2014,1248.79,17.52,7.55,68.98,3.71,82.81,1.27,1.61,16614.81,8486.36,3971.39,1941.28,30.09,50.89,68.78,22.9,30.31
2014-10-22,2014,1241.33,17.16,7.19,68.98,3.66,80.52,1.26,1.6,16461.32,8312.16,3949.59,1927.11,29.45,49.44,67.05,22.59,28.81
2014-10-23,2014,1231.85,17.2,7.38,68.98,3.62,82.09,1.26,1.6,16677.9,8486.36,4012.27,1950.82,29.29,49.16,66.6,22.0,29.24
2014-10-24,2014,1231.01,17.21,7.46,68.98,3.62,81.01,1.27,1.61,16805.41,8568.98,4042.02,1964.58,29.26,49.04,66.26,21.95,29.2
2014-10-27,2014,1226.61,17.13,7.3,68.98,3.56,81.0,1.27,1.61,16817.94,8626.7,4046.02,1961.63,29.0,48.41,64.42,21.63,28.66
2014-10-28,2014,1228.55,17.22,7.58,68.98,3.65,81.42,1.27,1.61,17005.75,8759.3,4106.63,1985.05,29.46,49.27,66.17,21.85,29.49
2014-10-29,2014,1212.09,17.09,7.56,68.98,3.73,82.2,1.26,1.6,16974.31,8714.96,4090.55,1982.3,28.79,47.99,62.98,20.81,28.08
2014-10-30,2014,1198.85,16.51,7.38,68.98,3.83,81.12,1.26,1.6,17195.42,8631.13,4100.64,1994.65,28.42,47.33,59.64,20.33,24.75
2014-10-31,2014,1173.12,16.16,7.2,68.98,3.87,80.54,1.25,1.6,17390.52,8755.51,4158.21,2018.05,28.78,47.97,57.15,18.76,23.5
2014-11-03,2014,1165.55,16.15,7.21,68.98,4.05,78.78,1.25,1.6,17366.24,8767.83,4169.28,2017.81,29.35,47.65,61.29,19.12,23.99
2014-11-04,2014,1168.42,16.04,7.22,68.98,4.13,77.19,1.25,1.6,17383.84,8798.91,4156.23,2012.1,29.07,47.49,59.39,18.66,23.01
2014-11-05,2014,1140.43,15.34,7.14,68.98,4.19,78.68,1.25,1.6,17484.53,8839.91,4153.27,2023.57,29.01,47.63,58.39,17.83,22.21
2014-11-06,2014,1141.78,15.42,7.15,68.98,4.4,77.91,1.24,1.58,17554.47,8952.91,4164.08,2031.21,29.0,47.12,61.1,18.2,23.12
2014-11-07,2014,1177.81,15.79,7.15,68.98,4.41,78.65,1.25,1.59,17573.93,8949.11,4160.5,2031.92,30.2,48.37,65.42,19.19,24.61
2014-11-10,2014,1151.56,15.6,7.31,68.98,4.26,77.4,1.24,1.58,17613.74,9068.48,4175.95,2038.26,29.88,48.03,61.95,18.06,23.01
2014-11-11,2014,1164.32,15.72,7.19,68.98,4.25,77.94,1.25,1.59,17614.9,9060.89,4187.16,2039.68,30.23,47.69,65.4,18.7,24.06
2014-11-12,2014,1162.65,15.69,7.21,68.98,4.18,77.18,1.24,1.58,17612.2,9091.55,4195.4,2038.25,30.0,47.68,65.66,18.46,23.76
2014-11-13,2014,1162.46,15.66,7.21,68.98,3.98,74.21,1.25,1.57,17652.79,9073.24,4213.48,2039.33,29.39,47.68,64.63,18.24,23.43
2014-11-14,2014,1188.64,16.3,7.08,68.98,4.02,75.82,1.25,1.57,17634.74,9061.53,4224.99,2039.82,30.53,48.07,67.9,19.15,25.11
2014-11-17,2014,1186.65,16.16,7.06,68.98,4.34,75.64,1.25,1.56,17647.75,9012.63,4213.79,2041.32,30.38,48.2,68.72,19.24,25.74
2014-11-18,2014,1196.93,16.2,7.36,68.98,4.24,74.61,1.25,1.56,17687.82,9041.77,4242.19,2051.8,30.32,47.26,71.32,19.9,26.88
2014-11-19,2014,1182.94,16.15,7.39,68.98,4.37,74.58,1.26,1.57,17685.73,9012.67,4222.66,2048.72,29.86,46.17,68.4,19.11,26.05
2014-11-20,2014,1193.75,16.27,7.12,68.98,4.49,75.58,1.25,1.57,17719.0,9053.67,4242.09,2052.75,29.95,45.31,70.57,19.58,26.91
2014-11-21,2014,1201.39,16.44,7.74,68.98,4.27,76.51,1.24,1.57,17810.06,9094.16,4251.32,2063.5,31.34,47.51,70.46,19.69,26.64
2014-11-24,2014,1197.64,16.53,7.57,68.98,4.15,75.78,1.24,1.57,17817.9,9166.57,4284.32,2069.41,31.01,47.0,69.34,19.17,25.94
2014-11-25,2014,1199.95,16.64,7.59,68.98,4.28,74.09,1.25,1.57,17814.94,9202.84,4288.23,2067.03,30.82,47.03,70.33,19.71,26.72
2014-11-26,2014,1194.03,16.33,7.48,68.98,4.36,73.69,1.25,1.58,17827.75,9195.71,4317.99,2072.83,31.06,47.43,70.03,19.53,25.99
2014-11-27,2014,1190.15,16.22,7.325,68.98,4.19,68.55,1.25,1.57,17827.995000000003,9196.955,4327.889999999999,2070.1949999999997,30.505,47.015,66.855,18.965,24.74
2014-11-28,2014,1167.36,15.46,7.17,68.98,4.09,66.15,1.25,1.56,17828.24,9198.2,4337.79,2067.56,29.95,46.6,63.68,18.4,23.49
2014-12-01,2014,1207.37,16.41,7.09,67.16,4.01,69.0,1.25,1.57,17776.8,8948.96,4287.81,2053.44,29.89,46.56,68.17,19.66,25.11
2014-12-02,2014,1201.08,16.38,7.14,67.16,3.87,66.88,1.24,1.56,17879.55,9059.13,4305.96,2066.55,29.68,46.21,67.48,19.18,24.23
2014-12-03,2014,1206.35,16.44,7.0,67.16,3.8,67.38,1.23,1.57,17912.62,9130.76,4312.93,2074.33,29.85,47.25,69.44,19.63,25.28
2014-12-04,2014,1204.47,16.44,6.97,67.16,3.65,66.81,1.24,1.57,17900.1,9119.22,4311.93,2071.92,30.02,45.95,68.36,19.27,24.26
2014-12-05,2014,1192.4,16.29,6.83,67.16,3.8,65.84,1.23,1.56,17958.79,9152.0,4311.57,2075.37,30.25,45.29,66.91,19.03,23.71
2014-12-08,2014,1201.65,16.32,6.62,67.16,3.6,63.05,1.23,1.57,17852.48,9032.85,4278.34,2060.31,29.52,44.92,67.45,19.08,23.86
2014-12-09,2014,1234.35,17.12,6.66,67.16,3.65,63.82,1.24,1.57,17801.2,8979.95,4294.67,2059.82,29.3,44.96,70.84,20.01,25.65
2014-12-10,2014,1223.47,17.04,6.5,67.16,3.71,60.94,1.24,1.57,17533.15,8858.34,4224.87,2026.14,28.86,43.76,68.33,19.45,24.86
2014-12-11,2014,1221.62,17.03,6.02,67.16,3.63,59.95,1.24,1.57,17596.34,8927.05,4246.48,2035.33,28.52,42.9,67.78,19.57,24.53
2014-12-12,2014,1222.37,17.03,5.96,67.16,3.8,57.81,1.25,1.57,17280.83,8836.88,4199.28,2002.33,27.69,41.78,67.48,19.05,24.24
2014-12-15,2014,1197.59,16.22,5.76,67.16,3.72,55.91,1.24,1.56,17180.84,8857.12,4157.41,1989.63,26.97,40.7,62.43,17.92,22.2
2014-12-16,2014,1198.61,15.88,5.85,67.16,3.62,55.93,1.25,1.57,17068.87,8740.52,4089.6,1972.74,26.08,42.06,59.89,17.78,21.8
2014-12-17,2014,1198.85,15.99,6.11,67.16,3.7,56.47,1.23,1.56,17356.87,8813.99,4165.1,2012.89,26.72,44.07,62.47,18.5,23.13
2014-12-18,2014,1198.8,15.92,6.63,67.16,3.64,54.11,1.23,1.57,17778.15,8953.33,4267.77,2061.23,27.65,44.32,64.6,19.39,24.74
2014-12-19,2014,1195.96,16.09,6.6,67.16,3.46,56.52,1.22,1.56,17804.8,8989.45,4281.78,2070.65,27.86,45.38,63.61,19.12,24.92
2014-12-22,2014,1179.18,15.73,6.41,67.16,3.14,55.26,1.22,1.56,17959.44,9081.53,4293.67,2078.54,27.33,44.55,60.91,18.16,23.14
2014-12-23,2014,1179.45,15.82,6.2,67.16,3.17,57.12,1.22,1.55,18024.17,9150.06,4279.3,2082.17,27.74,44.89,60.7,18.04,23.0
2014-12-24,2014,1174.83,15.76,6.15,67.16,3.03,55.84,1.22,1.56,18030.21,9178.89,4283.1,2081.88,27.9,45.02,62.13,18.57,23.65
2014-12-25,2014,1185.27,15.915,6.17,67.16,3.09,55.92,1.22,1.55,18041.96,9189.27,4298.595,2085.325,28.08,45.43000000000001,62.975,18.71,24.0
2014-12-26,2014,1195.71,16.07,6.19,67.16,3.01,54.73,1.22,1.56,18053.71,9199.65,4314.09,2088.77,28.26,45.84,63.82,18.85,24.35
2014-12-29,2014,1188.61,15.85,6.39,67.16,3.19,53.61,1.22,1.55,18038.23,9217.44,4312.64,2090.57,28.24,45.79,62.71,18.59,23.83
2014-12-30,2014,1200.96,16.24,6.36,67.16,3.09,54.12,1.22,1.56,17983.07,9198.2,4282.35,2080.35,28.35,46.57,63.18,19.26,25.05
2014-12-31,2014,1184.31,15.7,6.48,67.16,2.89,53.27,1.21,1.56,17823.07,9139.92,4236.28,2058.9,28.2,46.06,62.7,18.9,24.89
2015-01-01,2015,1186.495,15.739999999999998,6.395,64.72,2.84,54.56,1.21,1.55,17828.03,9119.45,4233.26,2058.55,28.32,45.89,63.505,19.119999999999997,25.945
2015-01-02,2015,1188.68,15.78,6.31,64.72,3.0,52.69,1.2,1.53,17832.99,9098.98,4230.24,2058.2,28.44,45.72,64.31,19.34,27.0
2015-01-05,2015,1206.08,16.2,6.02,64.72,2.88,50.04,1.19,1.52,17501.65,8856.76,4160.96,2020.58,27.04,44.43,65.85,19.46,27.45
2015-01-06,2015,1213.75,16.42,6.09,64.72,2.94,47.93,1.19,1.52,17371.64,8710.96,4110.83,2002.61,27.07,44.96,66.93,20.27,29.03
2015-01-07,2015,1210.07,16.49,6.2,64.72,2.87,48.65,1.18,1.51,17584.52,8772.38,4160.0,2025.9,27.54,45.38,66.07,20.09,28.44
2015-01-08,2015,1212.28,16.42,6.45,64.72,2.93,48.79,1.18,1.51,17907.87,8961.6,4240.55,2062.14,28.33,45.69,65.42,19.98,28.01
2015-01-09,2015,1223.09,16.51,6.46,64.72,2.95,48.36,1.18,1.52,17737.37,8858.15,4213.28,2044.81,28.38,45.53,67.72,20.72,29.78
2015-01-12,2015,1235.86,16.79,6.5,64.72,2.8,46.07,1.18,1.52,17640.84,8806.7,4169.97,2028.26,27.89,44.57,70.55,21.19,30.82
2015-01-13,2015,1227.75,16.81,6.63,64.72,2.94,45.89,1.18,1.52,17613.68,8765.34,4166.2,2023.03,26.55,43.88,69.07,20.36,29.75
2015-01-14,2015,1229.8,16.81,6.18,64.72,3.23,48.48,1.18,1.52,17427.09,8689.87,4145.84,2011.27,25.56,42.95,68.36,19.76,29.43
2015-01-15,2015,1257.32,17.04,6.29,64.72,3.16,46.25,1.16,1.52,17320.71,8655.94,4089.65,1992.67,25.68,43.1,71.65,21.51,31.36
2015-01-16,2015,1280.18,17.79,6.39,64.72,3.13,48.69,1.16,1.52,17511.57,8764.12,4142.14,2019.42,27.09,44.2,72.56,22.29,32.72
2015-01-19,2015,1276.68,17.66,6.525,64.72,2.97,47.78,1.16,1.51,17513.4,8806.335,4156.675,2020.9850000000001,27.07,44.085,73.19,22.93,32.93
2015-01-20,2015,1300.58,18.29,6.66,64.72,2.83,46.39,1.16,1.51,17515.23,8848.55,4171.21,2022.55,27.05,43.97,73.82,23.57,33.14
2015-01-21,2015,1291.74,18.14,6.85,64.72,2.97,47.78,1.16,1.51,17554.28,8888.64,4192.09,2032.12,27.81,44.56,74.77,24.32,32.67
2015-01-22,2015,1295.35,18.3,7.17,64.72,2.84,46.31,1.14,1.5,17813.98,9143.52,4270.36,2063.15,28.27,44.9,75.09,24.29,33.42
2015-01-23,2015,1294.75,18.3,7.0,64.72,2.99,45.59,1.12,1.5,17672.6,8981.94,4278.14,2051.82,27.12,43.08,74.7,24.15,32.56
2015-01-26,2015,1278.43,17.87,6.78,64.72,2.88,45.15,1.12,1.51,17678.7,9040.14,4275.72,2057.09,27.66,43.67,75.55,24.49,32.71
2015-01-27,2015,1291.61,18.02,6.73,64.72,2.98,46.23,1.14,1.52,17387.21,8928.83,4165.5,2029.55,26.98,43.76,76.62,25.14,34.27
2015-01-28,2015,1282.86,17.85,6.51,64.72,2.87,44.45,1.13,1.51,17191.37,8798.84,4140.38,2002.16,26.7,43.27,74.23,24.26,32.95
2015-01-29,2015,1260.94,16.89,6.36,64.72,2.72,44.53,1.13,1.51,17416.85,8851.29,4181.35,2021.25,26.62,44.29,70.72,24.17,32.65
2015-01-30,2015,1283.62,17.25,6.5,64.72,2.69,48.24,1.13,1.51,17164.95,8649.32,4148.43,1994.99,27.28,44.13,72.46,25.15,33.72
2015-02-02,2015,1275.95,17.25,6.77,64.72,2.68,49.57,1.13,1.5,17361.04,8774.11,4188.59,2020.85,27.37,45.18,71.9,25.11,34.58
2015-02-03,2015,1262.85,17.26,7.19,64.72,2.75,53.05,1.15,1.52,17666.4,8902.16,4229.15,2050.03,28.9,47.33,70.44,24.62,33.77
2015-02-04,2015,1272.07,17.44,6.93,64.72,2.66,48.45,1.13,1.52,17673.02,8884.94,4221.2,2041.51,29.22,46.27,72.03,24.82,34.11
2015-02-05,2015,1268.55,17.31,7.35,64.72,2.6,50.48,1.15,1.53,17884.88,8966.58,4256.18,2062.52,29.74,47.44,72.51,24.82,34.56
2015-02-06,2015,1234.0,16.74,7.06,64.72,2.58,51.69,1.13,1.52,17824.29,8932.47,4228.68,2055.47,29.13,46.24,69.56,24.05,31.58
2015-02-09,2015,1244.64,17.08,7.06,64.72,2.6,52.86,1.13,1.52,17729.21,8840.63,4216.09,2046.74,29.59,47.0,70.4,24.61,32.09
2015-02-10,2015,1238.6,17.02,6.93,64.72,2.68,50.02,1.13,1.53,17868.76,8916.62,4281.16,2068.59,29.54,45.79,70.29,24.41,31.44
2015-02-11,2015,1222.28,16.72,6.63,64.72,2.8,48.84,1.13,1.52,17862.14,8941.4,4297.28,2068.53,29.27,45.8,69.87,24.14,30.77
2015-02-12,2015,1229.84,17.02,6.39,64.72,2.71,51.21,1.14,1.54,17972.38,9011.53,4347.97,2088.48,30.13,47.15,70.96,24.51,32.51
2015-02-13,2015,1229.57,17.36,6.82,64.72,2.8,52.78,1.14,1.54,18019.35,9034.06,4384.03,2096.99,30.43,49.37,71.46,24.78,32.61
2015-02-16,2015,1230.7,17.28,6.655,64.72,2.85,53.61,1.14,1.54,18033.465,9039.56,4384.6849999999995,2098.665,30.445,49.37,70.72999999999999,24.485,31.97
2015-02-17,2015,1209.46,16.53,6.49,64.72,2.76,53.53,1.14,1.54,18047.58,9045.06,4385.34,2100.34,30.46,49.37,70.0,24.19,31.33
2015-02-18,2015,1216.72,16.67,6.58,64.72,2.83,52.14,1.14,1.54,18029.85,9081.11,4390.91,2099.68,30.72,49.35,71.61,24.74,31.93
2015-02-19,2015,1207.95,16.47,6.71,64.72,2.83,51.16,1.14,1.54,17985.77,9076.73,4411.86,2097.45,30.18,49.61,70.61,24.46,30.92
2015-02-20,2015,1202.08,16.25,6.89,64.72,2.95,50.34,1.14,1.54,18140.44,9131.16,4443.05,2110.3,30.2,49.94,69.99,25.58,30.37
2015-02-23,2015,1201.14,16.33,6.75,64.72,2.88,49.45,1.13,1.55,18116.84,9143.52,4449.49,2109.66,30.08,48.57,70.46,25.96,30.8
2015-02-24,2015,1209.67,16.61,6.82,64.72,2.9,49.28,1.13,1.55,18209.19,9178.48,4451.03,2115.48,30.07,49.42,69.84,25.81,30.55
2015-02-25,2015,1210.36,16.65,6.64,64.72,2.89,50.99,1.14,1.55,18224.57,9131.8,4440.59,2113.86,30.07,49.17,71.37,26.05,32.12
2015-02-26,2015,1210.1,16.6,6.44,64.72,2.7,48.17,1.12,1.54,18214.42,9082.17,4462.27,2110.74,29.91,49.3,71.96,26.31,32.11
2015-02-27,2015,1213.41,16.61,6.21,64.72,2.73,49.76,1.12,1.54,18132.7,9024.52,4440.67,2104.5,29.77,49.33,72.1,26.33,32.15
2015-03-02,2015,1210.2,16.55,6.03,64.72,2.7,49.59,1.12,1.54,18288.63,9102.82,4483.05,2117.39,29.82,48.47,70.79,25.89,32.02
2015-03-03,2015,1208.33,16.35,5.95,64.72,2.71,50.52,1.12,1.54,18203.37,9058.36,4458.78,2107.78,29.56,48.25,70.15,25.62,31.65
2015-03-04,2015,1204.2,16.25,6.0,64.72,2.77,51.53,1.11,1.53,18096.9,9017.11,4445.36,2098.53,29.82,46.12,69.25,25.19,30.78
2015-03-05,2015,1198.82,16.18,5.68,64.72,2.84,50.76,1.1,1.52,18135.72,9003.57,4452.06,2101.04,29.46,45.47,69.16,25.3,31.31
2015-03-06,2015,1165.93,15.91,5.52,64.72,2.84,49.61,1.08,1.5,17856.78,8907.41,4399.23,2071.26,28.84,44.23,63.03,23.3,28.66
2015-03-09,2015,1161.55,15.74,5.55,64.72,2.68,50.0,1.09,1.51,17995.72,8928.13,4412.99,2079.43,28.9,44.12,60.78,22.42,27.65
2015-03-10,2015,1161.85,15.71,5.1,64.72,2.73,48.29,1.07,1.51,17662.94,8798.35,4329.08,2044.16,28.33,42.91,58.83,21.77,27.49
2015-03-11,2015,1153.47,15.48,5.12,64.72,2.82,48.17,1.05,1.49,17635.39,8897.27,4305.38,2040.24,28.91,42.53,61.39,22.24,28.59
2015-03-12,2015,1159.65,15.65,5.09,64.72,2.73,47.05,1.06,1.49,17895.22,9005.69,4336.23,2065.95,29.21,42.68,61.03,22.29,28.48
2015-03-13,2015,1158.96,15.65,4.97,64.72,2.73,44.84,1.05,1.47,17749.31,8945.13,4314.9,2053.4,28.98,41.9,61.62,22.3,28.36
2015-03-16,2015,1155.2,15.59,5.01,64.72,2.72,43.88,1.06,1.48,17977.42,9096.6,4370.47,2081.19,28.99,42.51,62.97,22.3,28.44
2015-03-17,2015,1150.65,15.56,5.09,64.72,2.86,43.46,1.06,1.47,17849.08,9086.36,4375.63,2074.28,29.18,42.55,63.19,22.12,28.1
2015-03-18,2015,1170.95,15.98,5.31,64.72,2.92,44.66,1.09,1.5,18076.19,9118.95,4422.5,2099.5,29.6,42.94,66.47,22.87,29.27
2015-03-19,2015,1171.02,16.15,5.11,64.72,2.81,43.96,1.07,1.48,17959.03,9118.86,4426.82,2089.27,29.41,42.08,66.26,22.82,28.56
2015-03-20,2015,1182.42,16.74,5.25,64.72,2.79,45.72,1.08,1.5,18127.65,9148.13,4458.54,2108.1,30.03,43.58,67.51,22.95,29.72
2015-03-23,2015,1186.37,16.89,5.35,64.72,2.73,47.45,1.09,1.5,18116.04,8968.4,4445.54,2104.42,30.39,44.19,68.33,23.14,30.42
2015-03-24,2015,1189.1,16.92,5.21,64.72,2.79,47.51,1.09,1.49,18011.14,8908.39,4430.99,2091.5,30.07,43.04,66.68,22.86,30.25
2015-03-25,2015,1199.62,17.05,5.03,64.72,2.72,49.21,1.1,1.49,17718.54,8727.4,4329.29,2061.05,29.66,43.3,64.86,22.48,30.11
2015-03-26,2015,1202.73,17.08,5.1,64.72,2.67,51.43,1.09,1.48,17678.23,8677.84,4315.26,2056.15,29.41,42.72,64.3,22.16,29.14
2015-03-27,2015,1199.0,16.96,4.99,64.72,2.59,48.87,1.09,1.49,17712.66,8700.34,4332.86,2061.02,28.33,41.88,63.91,22.23,28.85
2015-03-30,2015,1182.55,16.53,4.8,64.72,2.64,48.68,1.08,1.48,17976.31,8788.06,4382.82,2086.24,29.59,42.37,63.56,22.02,28.0
2015-03-31,2015,1187.45,16.72,4.82,64.72,2.64,47.6,1.07,1.48,17776.12,8741.41,4333.69,2067.89,29.18,41.4,63.11,21.71,27.94
2015-04-01,2015,1203.55,16.95,4.96,61.2,2.6,50.09,1.08,1.48,17698.18,8672.13,4311.26,2059.69,28.91,41.1,66.54,22.72,30.19
2015-04-02,2015,1202.38,16.77,4.88,61.2,2.71,49.14,1.09,1.48,17763.24,8605.31,4316.01,2066.96,29.18,41.2,64.69,22.34,29.73
2015-04-03,2015,1207.99,16.85,4.945,61.2,2.71,49.14,1.1,1.49,17822.045,8585.89,4333.495,2073.79,29.35,41.44,65.34,22.46,30.3
2015-04-06,2015,1213.6,16.93,5.01,61.2,2.65,52.14,1.09,1.49,17880.85,8566.47,4350.98,2080.62,29.52,41.68,65.99,22.58,30.87
2015-04-07,2015,1210.76,16.87,4.93,61.2,2.68,53.98,1.08,1.48,17875.42,8607.68,4344.08,2076.33,29.43,42.48,64.71,22.17,29.67
2015-04-08,2015,1197.07,16.41,4.94,61.2,2.62,50.42,1.08,1.49,17902.51,8668.58,4375.96,2081.9,29.51,42.55,63.81,22.08,28.98
2015-04-09,2015,1197.0,16.32,4.87,61.2,2.53,50.79,1.07,1.47,17958.73,8708.51,4403.95,2091.18,29.08,42.13,62.55,22.23,28.79
2015-04-10,2015,1207.78,16.48,4.9,61.2,2.51,51.64,1.06,1.46,18057.65,8767.83,4422.02,2102.06,29.04,41.45,63.49,22.33,29.7
2015-04-13,2015,1198.55,16.29,4.89,61.2,2.51,51.91,1.06,1.47,17977.04,8706.63,4409.21,2092.43,28.99,40.96,62.1,22.57,29.05
2015-04-14,2015,1193.25,16.21,4.95,61.2,2.53,53.29,1.07,1.48,18036.7,8697.79,4397.64,2095.84,29.36,42.82,61.48,22.82,29.34
2015-04-15,2015,1202.72,16.39,5.04,61.2,2.61,56.39,1.07,1.48,18112.61,8704.81,4424.53,2106.63,30.05,42.59,62.72,23.55,30.42
2015-04-16,2015,1198.91,16.3,5.14,61.2,2.68,56.71,1.08,1.49,18105.77,8708.36,4418.83,2104.99,30.06,42.45,61.91,23.62,30.07
2015-04-17,2015,1204.35,16.27,5.11,61.2,2.63,55.74,1.08,1.5,17826.3,8647.5,4351.8,2081.18,30.0,42.02,62.32,23.57,30.27
2015-04-20,2015,1196.91,16.03,5.15,61.2,2.54,56.38,1.07,1.49,18034.93,8793.7,4417.4,2100.4,30.0,42.6,62.97,23.52,30.13
2015-04-21,2015,1200.32,16.0,5.0,61.2,2.58,55.26,1.07,1.49,17949.59,8815.75,4435.98,2097.29,29.5,41.71,63.57,23.51,30.59
2015-04-22,2015,1189.68,15.88,5.01,61.2,2.61,56.16,1.07,1.5,18038.27,8863.07,4460.81,2107.96,29.84,43.39,62.24,22.77,29.09
2015-04-23,2015,1191.4,15.82,5.05,61.2,2.53,57.74,1.08,1.51,18058.69,8904.68,4477.07,2112.93,30.14,44.87,64.06,23.45,30.54
